fid,samp,mass,vv,tlh,tdh,trh,t2,tmax,intertidal,replicate,mod,hi,NJ,m,year,,,,,
2722,514,0.0001,3,3,0,1,0,1,0,2,1,0,0,2,2016,,,,,
2723,514,0.00001,0,1,0,0,0,1,0,2,1,0,0,2,2016,,,,,
2724,514,0.000001,NA,NA,NA,NA,0,1,0,2,1,0,0,2,2016,,,,,
2725,515,0.1,3,3,3,1,0,1,0,3,1,0,0,2,2016,,,,,
2726,515,0.01,3,3,0,3,0,1,0,3,1,0,0,2,2016,,,,,
2727,515,0.001,3,3,0,2,0,1,0,3,1,0,0,2,2016,,,,,
2728,515,0.0001,2,3,0,1,0,1,0,3,1,0,0,2,2016,,,,,
2729,515,0.00001,NA,NA,NA,NA,0,1,0,3,1,0,0,2,2016,,,,,
2730,515,0.000001,NA,NA,NA,NA,0,1,0,3,1,0,0,2,2016,,,,,
2731,516,0.1,3,3,3,1,0,1,0,4,1,0,0,2,2016,,,,,
2732,516,0.01,3,3,1,3,0,1,0,4,1,0,0,2,2016,,,,,
2733,516,0.001,3,3,0,1,0,1,0,4,1,0,0,2,2016,,,,,
2734,516,0.0001,2,3,0,0,0,1,0,4,1,0,0,2,2016,,,,,
2735,516,0.00001,NA,NA,NA,NA,0,1,0,4,1,0,0,2,2016,,,,,
2736,516,0.000001,NA,NA,NA,NA,0,1,0,4,1,0,0,2,2016,,,,,
2737,517,0.1,1,3,2,0,0,0,1,1,0,1,0,2,2016,,,,,
2738,517,0.01,0,3,0,0,0,0,1,1,0,1,0,2,2016,,,,,
2739,517,0.001,0,3,0,0,0,0,1,1,0,1,0,2,2016,,,,,
2740,517,0.0001,0,3,1,0,0,0,1,1,0,1,0,2,2016,,,,,
2741,517,0.00001,NA,NA,NA,NA,0,0,1,1,0,1,0,2,2016,,,,,
2742,517,0.000001,NA,NA,NA,NA,0,0,1,1,0,1,0,2,2016,,,,,
2743,518,0.1,2,3,0,0,0,0,1,2,0,1,0,2,2016,,,,,
2744,518,0.01,0,3,1,2,0,0,1,2,0,1,0,2,2016,,,,,
2745,518,0.001,0,3,0,1,0,0,1,2,0,1,0,2,2016,,,,,
2746,518,0.0001,0,1,0,0,0,0,1,2,0,1,0,2,2016,,,,,
2747,518,0.00001,NA,NA,NA,NA,0,0,1,2,0,1,0,2,2016,,,,,
2748,518,0.000001,NA,NA,NA,NA,0,0,1,2,0,1,0,2,2016,,,,,
2749,519,0.1,1,3,2,3,0,0,1,3,0,1,0,2,2016,,,,,
2750,519,0.01,0,3,2,0,0,0,1,3,0,1,0,2,2016,,,,,
2751,519,0.001,0,2,1,1,0,0,1,3,0,1,0,2,2016,,,,,
2752,519,0.0001,0,2,0,0,0,0,1,3,0,1,0,2,2016,,,,,
2753,519,0.00001,NA,NA,NA,NA,0,0,1,3,0,1,0,2,2016,,,,,
2754,519,0.000001,0,1,0,0,0,0,1,3,0,1,0,2,2016,,,,,
2755,520,0.1,2,3,3,0,0,0,1,4,0,1,0,2,2016,,,,,
2756,520,0.01,0,3,2,0,0,0,1,4,0,1,0,2,2016,,,,,
2757,520,0.001,0,3,2,0,0,0,1,4,0,1,0,2,2016,,,,,
2758,520,0.0001,NA,NA,NA,NA,0,0,1,4,0,1,0,2,2016,,,,,
2759,520,0.00001,NA,NA,NA,NA,0,0,1,4,0,1,0,2,2016,,,,,
2760,520,0.000001,NA,NA,NA,NA,0,0,1,4,0,1,0,2,2016,,,,,
2761,521,0.1,0,3,0,0,0,0,0,1,0,1,0,2,2016,,,,,
2762,521,0.01,0,3,0,0,0,0,0,1,0,1,0,2,2016,,,,,
2763,521,0.001,0,2,0,0,0,0,0,1,0,1,0,2,2016,,,,,
2764,521,0.0001,0,1,0,0,0,0,0,1,0,1,0,2,2016,,,,,
2765,521,0.00001,NA,NA,NA,NA,0,0,0,1,0,1,0,2,2016,,,,,
2766,521,0.000001,NA,NA,NA,NA,0,0,0,1,0,1,0,2,2016,,,,,
2767,522,0.1,0,3,0,0,0,0,0,2,0,1,0,2,2016,,,,,
2768,522,0.01,0,2,0,0,0,0,0,2,0,1,0,2,2016,,,,,
2769,522,0.001,0,2,0,0,0,0,0,2,0,1,0,2,2016,,,,,
2770,522,0.0001,0,3,0,0,0,0,0,2,0,1,0,2,2016,,,,,
2771,522,0.00001,0,1,0,0,0,0,0,2,0,1,0,2,2016,,,,,
2772,522,0.000001,NA,NA,NA,NA,0,0,0,2,0,1,0,2,2016,,,,,
2773,523,0.1,0,3,3,0,0,0,0,3,0,1,0,2,2016,,,,,
2774,523,0.01,0,3,2,0,0,0,0,3,0,1,0,2,2016,,,,,
2775,523,0.001,0,0,0,0,0,0,0,3,0,1,0,2,2016,,,,,
2776,523,0.0001,NA,NA,NA,NA,0,0,0,3,0,1,0,2,2016,,,,,
2777,523,0.00001,0,1,0,0,0,0,0,3,0,1,0,2,2016,,,,,
2778,523,0.000001,NA,NA,NA,NA,0,0,0,3,0,1,0,2,2016,,,,,
2779,524,0.1,0,3,1,0,0,0,0,4,0,1,0,2,2016,,,,,
2780,524,0.01,0,3,0,0,0,0,0,4,0,1,0,2,2016,,,,,
2781,524,0.001,0,3,0,0,0,0,0,4,0,1,0,2,2016,,,,,
2782,524,0.0001,0,1,0,0,0,0,0,4,0,1,0,2,2016,,,,,
2783,524,0.00001,NA,NA,NA,NA,0,0,0,4,0,1,0,2,2016,,,,,
2784,524,0.000001,NA,NA,NA,NA,0,0,0,4,0,1,0,2,2016,,,,,
2785,525,0.1,2,3,0,3,1,0,1,1,0,1,0,2,2016,,,,,
2786,525,0.01,2,3,0,1,1,0,1,1,0,1,0,2,2016,,,,,
2787,525,0.001,0,3,1,1,1,0,1,1,0,1,0,2,2016,,,,,
2788,525,0.0001,0,1,0,0,1,0,1,1,0,1,0,2,2016,,,,,
2789,525,0.00001,0,2,0,0,1,0,1,1,0,1,0,2,2016,,,,,
2790,525,0.000001,NA,NA,NA,NA,1,0,1,1,0,1,0,2,2016,,,,,
2791,526,0.1,1,3,2,0,1,0,1,2,0,1,0,2,2016,,,,,
2792,526,0.01,0,2,2,1,1,0,1,2,0,1,0,2,2016,,,,,
2793,526,0.001,0,2,0,0,1,0,1,2,0,1,0,2,2016,,,,,
2794,526,0.0001,NA,NA,NA,NA,1,0,1,2,0,1,0,2,2016,,,,,
2795,526,0.00001,NA,NA,NA,NA,1,0,1,2,0,1,0,2,2016,,,,,
2796,526,0.000001,NA,NA,NA,NA,1,0,1,2,0,1,0,2,2016,,,,,
2797,527,0.1,1,3,1,1,1,0,1,3,0,1,0,2,2016,,,,,
2798,527,0.01,0,3,0,1,1,0,1,3,0,1,0,2,2016,,,,,
2799,527,0.001,1,3,1,1,1,0,1,3,0,1,0,2,2016,,,,,
2800,527,0.0001,0,2,0,0,1,0,1,3,0,1,0,2,2016,,,,,
2801,527,0.00001,NA,NA,NA,NA,1,0,1,3,0,1,0,2,2016,,,,,
2802,527,0.000001,NA,NA,NA,NA,1,0,1,3,0,1,0,2,2016,,,,,
2803,528,0.1,2,3,1,3,1,0,1,4,0,1,0,2,2016,,,,,
2804,528,0.01,0,3,0,0,1,0,1,4,0,1,0,2,2016,,,,,
2805,528,0.001,0,3,0,0,1,0,1,4,0,1,0,2,2016,,,,,
2806,528,0.0001,0,3,0,0,1,0,1,4,0,1,0,2,2016,,,,,
2807,528,0.00001,NA,NA,NA,NA,1,0,1,4,0,1,0,2,2016,,,,,
2808,528,0.000001,NA,NA,NA,NA,1,0,1,4,0,1,0,2,2016,,,,,
2809,529,0.1,1,3,2,0,1,0,0,1,0,1,0,2,2016,,,,,
2810,529,0.01,0,3,1,0,1,0,0,1,0,1,0,2,2016,,,,,
2811,529,0.001,0,1,0,0,1,0,0,1,0,1,0,2,2016,,,,,
2812,529,0.0001,0,0,0,0,1,0,0,1,0,1,0,2,2016,,,,,
2813,529,0.00001,NA,NA,NA,NA,1,0,0,1,0,1,0,2,2016,,,,,
2814,529,0.000001,NA,NA,NA,NA,1,0,0,1,0,1,0,2,2016,,,,,
2815,530,0.1,1,3,2,0,1,0,0,2,0,1,0,2,2016,,,,,
2816,530,0.01,0,3,3,0,1,0,0,2,0,1,0,2,2016,,,,,
2817,530,0.001,0,3,2,0,1,0,0,2,0,1,0,2,2016,,,,,
2818,530,0.0001,NA,NA,NA,NA,1,0,0,2,0,1,0,2,2016,,,,,
2819,530,0.00001,NA,NA,NA,NA,1,0,0,2,0,1,0,2,2016,,,,,
2820,530,0.000001,NA,NA,NA,NA,1,0,0,2,0,1,0,2,2016,,,,,
2821,531,0.1,0,3,1,0,1,0,0,3,0,1,0,2,2016,,,,,
2822,531,0.01,0,3,2,0,1,0,0,3,0,1,0,2,2016,,,,,
2823,531,0.001,0,2,1,0,1,0,0,3,0,1,0,2,2016,,,,,
2824,531,0.0001,NA,NA,NA,NA,1,0,0,3,0,1,0,2,2016,,,,,
2825,531,0.00001,NA,NA,NA,NA,1,0,0,3,0,1,0,2,2016,,,,,
2826,531,0.000001,NA,NA,NA,NA,1,0,0,3,0,1,0,2,2016,,,,,
2827,532,0.1,0,3,1,0,1,0,0,4,0,1,0,2,2016,,,,,
2828,532,0.01,0,3,1,0,1,0,0,4,0,1,0,2,2016,,,,,
2829,532,0.001,0,3,0,1,1,0,0,4,0,1,0,2,2016,,,,,
2830,532,0.0001,NA,NA,NA,NA,1,0,0,4,0,1,0,2,2016,,,,,
2831,532,0.00001,NA,NA,NA,NA,1,0,0,4,0,1,0,2,2016,,,,,
2832,532,0.000001,NA,NA,NA,NA,1,0,0,4,0,1,0,2,2016,,,,,
2833,533,0.1,3,3,3,0,0,0,1,1,0,0,0,3,2016,,,,,
2834,533,0.01,3,3,2,0,0,0,1,1,0,0,0,3,2016,,,,,
2835,533,0.001,3,3,1,0,0,0,1,1,0,0,0,3,2016,,,,,
2836,533,0.0001,3,3,0,0,0,0,1,1,0,0,0,3,2016,,,,,
2837,533,0.00001,0,1,0,0,0,0,1,1,0,0,0,3,2016,,,,,
2838,533,0.000001,NA,NA,NA,NA,0,0,1,1,0,0,0,3,2016,,,,,
2839,534,0.1,3,3,3,0,0,0,1,2,0,0,0,3,2016,,,,,
2840,534,0.01,3,3,1,0,0,0,1,2,0,0,0,3,2016,,,,,
2841,534,0.001,3,3,0,0,0,0,1,2,0,0,0,3,2016,,,,,
2842,534,0.0001,3,2,0,0,0,0,1,2,0,0,0,3,2016,,,,,
2843,534,0.00001,1,2,0,0,0,0,1,2,0,0,0,3,2016,,,,,
2844,534,0.000001,NA,NA,NA,NA,0,0,1,2,0,0,0,3,2016,,,,,
2845,535,0.1,3,3,3,0,0,0,1,3,0,0,0,3,2016,,,,,
2846,535,0.01,3,3,0,0,0,0,1,3,0,0,0,3,2016,,,,,
2847,535,0.001,3,3,0,0,0,0,1,3,0,0,0,3,2016,,,,,
2848,535,0.0001,2,2,0,0,0,0,1,3,0,0,0,3,2016,,,,,
2849,535,0.00001,NA,NA,NA,NA,0,0,1,3,0,0,0,3,2016,,,,,
2850,535,0.000001,NA,NA,NA,NA,0,0,1,3,0,0,0,3,2016,,,,,
2851,536,0.1,3,3,2,1,0,0,1,4,0,0,0,3,2016,,,,,
2852,536,0.01,3,3,0,1,0,0,1,4,0,0,0,3,2016,,,,,
2853,536,0.001,3,2,0,0,0,0,1,4,0,0,0,3,2016,,,,,
2854,536,0.0001,1,3,0,0,0,0,1,4,0,0,0,3,2016,,,,,
2855,536,0.00001,NA,NA,NA,NA,0,0,1,4,0,0,0,3,2016,,,,,
2856,536,0.000001,NA,NA,NA,NA,0,0,1,4,0,0,0,3,2016,,,,,
2857,537,0.1,3,3,2,0,0,0,0,1,0,0,0,3,2016,,,,,
2858,537,0.01,3,3,1,0,0,0,0,1,0,0,0,3,2016,,,,,
2859,537,0.001,3,3,0,0,0,0,0,1,0,0,0,3,2016,,,,,
2860,537,0.0001,3,1,0,0,0,0,0,1,0,0,0,3,2016,,,,,
2861,537,0.00001,2,0,0,0,0,0,0,1,0,0,0,3,2016,,,,,
2862,537,0.000001,NA,NA,NA,NA,0,0,0,1,0,0,0,3,2016,,,,,
2863,538,0.1,3,3,1,0,0,0,0,2,0,0,0,3,2016,,,,,
2864,538,0.01,3,3,1,0,0,0,0,2,0,0,0,3,2016,,,,,
2865,538,0.001,3,3,0,0,0,0,0,2,0,0,0,3,2016,,,,,
2866,538,0.0001,3,1,0,0,0,0,0,2,0,0,0,3,2016,,,,,
2867,538,0.00001,1,0,0,0,0,0,0,2,0,0,0,3,2016,,,,,
2868,538,0.000001,1,0,0,0,0,0,0,2,0,0,0,3,2016,,,,,
2869,539,0.1,3,3,2,2,0,0,0,3,0,0,0,3,2016,,,,,
2870,539,0.01,3,3,1,0,0,0,0,3,0,0,0,3,2016,,,,,
2871,539,0.001,3,3,0,0,0,0,0,3,0,0,0,3,2016,,,,,
2872,539,0.0001,3,0,0,0,0,0,0,3,0,0,0,3,2016,,,,,
2873,539,0.00001,2,0,0,0,0,0,0,3,0,0,0,3,2016,,,,,
2874,539,0.000001,NA,NA,NA,NA,0,0,0,3,0,0,0,3,2016,,,,,
2875,540,0.1,3,3,3,3,0,0,0,4,0,0,0,3,2016,,,,,
2876,540,0.01,3,3,2,0,0,0,0,4,0,0,0,3,2016,,,,,
2877,540,0.001,3,2,1,0,0,0,0,4,0,0,0,3,2016,,,,,
2878,540,0.0001,3,0,0,0,0,0,0,4,0,0,0,3,2016,,,,,
2879,540,0.00001,1,0,0,0,0,0,0,4,0,0,0,3,2016,,,,,
2880,540,0.000001,NA,NA,NA,NA,0,0,0,4,0,0,0,3,2016,,,,,
2881,541,0.1,3,3,3,3,1,0,1,1,0,0,0,3,2016,,,,,
2882,541,0.01,3,3,2,1,1,0,1,1,0,0,0,3,2016,,,,,
2883,541,0.001,3,3,0,0,1,0,1,1,0,0,0,3,2016,,,,,
2884,541,0.0001,3,2,2,0,1,0,1,1,0,0,0,3,2016,,,,,
2885,541,0.00001,1,0,0,0,1,0,1,1,0,0,0,3,2016,,,,,
2886,541,0.000001,NA,NA,NA,NA,1,0,1,1,0,0,0,3,2016,,,,,
2887,542,0.1,3,3,1,1,1,0,1,2,0,0,0,3,2016,,,,,
2888,542,0.01,3,3,0,0,1,0,1,2,0,0,0,3,2016,,,,,
2889,542,0.001,3,2,0,0,1,0,1,2,0,0,0,3,2016,,,,,
2890,542,0.0001,3,1,0,0,1,0,1,2,0,0,0,3,2016,,,,,
2891,542,0.00001,1,0,0,0,1,0,1,2,0,0,0,3,2016,,,,,
2892,542,0.000001,NA,NA,NA,NA,1,0,1,2,0,0,0,3,2016,,,,,
2893,543,0.1,3,3,3,2,1,0,1,3,0,0,0,3,2016,,,,,
2894,543,0.01,3,3,0,0,1,0,1,3,0,0,0,3,2016,,,,,
2895,543,0.001,3,2,0,0,1,0,1,3,0,0,0,3,2016,,,,,
2896,543,0.0001,3,1,0,0,1,0,1,3,0,0,0,3,2016,,,,,
2897,543,0.00001,0,1,0,0,1,0,1,3,0,0,0,3,2016,,,,,
2898,543,0.000001,NA,NA,NA,NA,1,0,1,3,0,0,0,3,2016,,,,,
2899,544,0.1,3,3,3,3,1,0,1,4,0,0,0,3,2016,,,,,
2900,544,0.01,3,3,1,1,1,0,1,4,0,0,0,3,2016,,,,,
2901,544,0.001,3,2,0,0,1,0,1,4,0,0,0,3,2016,,,,,
2902,544,0.0001,3,3,0,0,1,0,1,4,0,0,0,3,2016,,,,,
2903,544,0.00001,NA,NA,NA,NA,1,0,1,4,0,0,0,3,2016,,,,,
2904,544,0.000001,NA,NA,NA,NA,1,0,1,4,0,0,0,3,2016,,,,,
2905,545,0.1,3,3,0,0,1,0,0,1,0,0,0,3,2016,,,,,
2906,545,0.01,3,3,0,0,1,0,0,1,0,0,0,3,2016,,,,,
2907,545,0.001,3,3,0,0,1,0,0,1,0,0,0,3,2016,,,,,
2908,545,0.0001,3,1,0,0,1,0,0,1,0,0,0,3,2016,,,,,
2909,545,0.00001,2,1,0,0,1,0,0,1,0,0,0,3,2016,,,,,
2910,545,0.000001,NA,NA,NA,NA,1,0,0,1,0,0,0,3,2016,,,,,
2911,546,0.1,3,3,0,0,1,0,0,2,0,0,0,3,2016,,,,,
2912,546,0.01,3,3,2,2,1,0,0,2,0,0,0,3,2016,,,,,
2913,546,0.001,3,3,0,0,1,0,0,2,0,0,0,3,2016,,,,,
2914,546,0.0001,3,0,0,0,1,0,0,2,0,0,0,3,2016,,,,,
2915,546,0.00001,1,0,0,0,1,0,0,2,0,0,0,3,2016,,,,,
2916,546,0.000001,NA,NA,NA,NA,1,0,0,2,0,0,0,3,2016,,,,,
2917,547,0.1,3,3,3,3,1,0,0,3,0,0,0,3,2016,,,,,
2918,547,0.01,3,3,0,0,1,0,0,3,0,0,0,3,2016,,,,,
2919,547,0.001,3,3,0,0,1,0,0,3,0,0,0,3,2016,,,,,
2920,547,0.0001,3,3,0,0,1,0,0,3,0,0,0,3,2016,,,,,
2921,547,0.00001,NA,NA,NA,NA,1,0,0,3,0,0,0,3,2016,,,,,
2922,547,0.000001,NA,NA,NA,NA,1,0,0,3,0,0,0,3,2016,,,,,
2923,548,0.1,3,3,0,1,1,0,0,4,0,0,0,3,2016,,,,,
2924,548,0.01,3,3,1,0,1,0,0,4,0,0,0,3,2016,,,,,
2925,548,0.001,3,3,0,0,1,0,0,4,0,0,0,3,2016,,,,,
2926,548,0.0001,3,2,0,0,1,0,0,4,0,0,0,3,2016,,,,,
2927,548,0.00001,0,1,0,0,1,0,0,4,0,0,0,3,2016,,,,,
2928,548,0.000001,0,0,0,0,1,0,0,4,0,0,0,3,2016,,,,,
2929,549,0.1,3,3,1,3,0,0,1,1,1,0,0,3,2016,,,,,
2930,549,0.01,3,3,0,0,0,0,1,1,1,0,0,3,2016,,,,,
2931,549,0.001,3,3,0,1,0,0,1,1,1,0,0,3,2016,,,,,
2932,549,0.0001,0,0,0,0,0,0,1,1,1,0,0,3,2016,,,,,
2933,549,0.00001,0,1,0,0,0,0,1,1,1,0,0,3,2016,,,,,
2934,549,0.000001,NA,NA,NA,NA,0,0,1,1,1,0,0,3,2016,,,,,
2935,550,0.1,3,3,1,3,0,0,1,2,1,0,0,3,2016,,,,,
2936,550,0.01,3,3,0,0,0,0,1,2,1,0,0,3,2016,,,,,
2937,550,0.001,3,3,0,0,0,0,1,2,1,0,0,3,2016,,,,,
2938,550,0.0001,1,2,0,0,0,0,1,2,1,0,0,3,2016,,,,,
2939,550,0.00001,1,1,0,0,0,0,1,2,1,0,0,3,2016,,,,,
2940,550,0.000001,NA,NA,NA,NA,0,0,1,2,1,0,0,3,2016,,,,,
2941,551,0.1,3,3,1,1,0,0,1,3,1,0,0,3,2016,,,,,
2942,551,0.01,3,3,0,1,0,0,1,3,1,0,0,3,2016,,,,,
2943,551,0.001,3,3,0,0,0,0,1,3,1,0,0,3,2016,,,,,
2944,551,0.0001,1,0,0,0,0,0,1,3,1,0,0,3,2016,,,,,
2945,551,0.00001,NA,NA,NA,NA,0,0,1,3,1,0,0,3,2016,,,,,
2946,551,0.000001,NA,NA,NA,NA,0,0,1,3,1,0,0,3,2016,,,,,
2947,552,0.1,3,3,1,1,0,0,1,4,1,0,0,3,2016,,,,,
2948,552,0.01,3,3,0,1,0,0,1,4,1,0,0,3,2016,,,,,
2949,552,0.001,2,3,0,0,0,0,1,4,1,0,0,3,2016,,,,,
2950,552,0.0001,1,1,0,0,0,0,1,4,1,0,0,3,2016,,,,,
2951,552,0.00001,NA,NA,NA,NA,0,0,1,4,1,0,0,3,2016,,,,,
2952,552,0.000001,NA,NA,NA,NA,0,0,1,4,1,0,0,3,2016,,,,,
2953,553,0.1,3,3,2,3,0,0,0,1,1,0,0,3,2016,,,,,
2954,553,0.01,3,3,0,0,0,0,0,1,1,0,0,3,2016,,,,,
2955,553,0.001,3,3,0,0,0,0,0,1,1,0,0,3,2016,,,,,
2956,553,0.0001,0,1,0,0,0,0,0,1,1,0,0,3,2016,,,,,
2957,553,0.00001,NA,NA,NA,NA,0,0,0,1,1,0,0,3,2016,,,,,
2958,553,0.000001,NA,NA,NA,NA,0,0,0,1,1,0,0,3,2016,,,,,
2959,554,0.1,3,3,1,3,0,0,0,2,1,0,0,3,2016,,,,,
2960,554,0.01,3,3,0,3,0,0,0,2,1,0,0,3,2016,,,,,
2961,554,0.001,2,3,0,0,0,0,0,2,1,0,0,3,2016,,,,,
2962,554,0.0001,3,1,0,0,0,0,0,2,1,0,0,3,2016,,,,,
2963,554,0.00001,1,0,0,0,0,0,0,2,1,0,0,3,2016,,,,,
2964,554,0.000001,NA,NA,NA,NA,0,0,0,2,1,0,0,3,2016,,,,,
2965,555,0.1,3,3,1,2,0,0,0,3,1,0,0,3,2016,,,,,
2966,555,0.01,3,3,0,1,0,0,0,3,1,0,0,3,2016,,,,,
2967,555,0.001,3,3,1,1,0,0,0,3,1,0,0,3,2016,,,,,
2968,555,0.0001,3,3,0,0,0,0,0,3,1,0,0,3,2016,,,,,
2969,555,0.00001,NA,NA,NA,NA,0,0,0,3,1,0,0,3,2016,,,,,
2970,555,0.000001,NA,NA,NA,NA,0,0,0,3,1,0,0,3,2016,,,,,
2971,556,0.1,3,3,2,3,0,0,0,4,1,0,0,3,2016,,,,,
2972,556,0.01,3,3,0,2,0,0,0,4,1,0,0,3,2016,,,,,
2973,556,0.001,3,3,0,0,0,0,0,4,1,0,0,3,2016,,,,,
2974,556,0.0001,2,1,0,0,0,0,0,4,1,0,0,3,2016,,,,,
2975,556,0.00001,1,0,0,0,0,0,0,4,1,0,0,3,2016,,,,,
2976,556,0.000001,NA,NA,NA,NA,0,0,0,4,1,0,0,3,2016,,,,,
2977,557,0.1,3,3,2,2,1,0,1,1,1,0,0,3,2016,,,,,
2978,557,0.01,3,3,2,0,1,0,1,1,1,0,0,3,2016,,,,,
2979,557,0.001,3,3,0,0,1,0,1,1,1,0,0,3,2016,,,,,
2980,557,0.0001,3,2,0,0,1,0,1,1,1,0,0,3,2016,,,,,
2981,557,0.00001,0,1,0,0,1,0,1,1,1,0,0,3,2016,,,,,
2982,557,0.000001,NA,NA,NA,NA,1,0,1,1,1,0,0,3,2016,,,,,
2983,558,0.1,3,3,0,3,1,0,1,2,1,0,0,3,2016,,,,,
2984,558,0.01,2,3,0,0,1,0,1,2,1,0,0,3,2016,,,,,
2985,558,0.001,3,3,0,0,1,0,1,2,1,0,0,3,2016,,,,,
2986,558,0.0001,2,3,0,0,1,0,1,2,1,0,0,3,2016,,,,,
2987,558,0.00001,1,0,0,0,1,0,1,2,1,0,0,3,2016,,,,,
2988,558,0.000001,NA,NA,NA,NA,1,0,1,2,1,0,0,3,2016,,,,,
2989,559,0.1,3,3,0,2,1,0,1,3,1,0,0,3,2016,,,,,
2990,559,0.01,3,3,0,0,1,0,1,3,1,0,0,3,2016,,,,,
2991,559,0.001,3,3,0,0,1,0,1,3,1,0,0,3,2016,,,,,
2992,559,0.0001,2,1,0,0,1,0,1,3,1,0,0,3,2016,,,,,
2993,559,0.00001,NA,NA,NA,NA,1,0,1,3,1,0,0,3,2016,,,,,
2994,559,0.000001,NA,NA,NA,NA,1,0,1,3,1,0,0,3,2016,,,,,
2995,560,0.1,3,3,0,1,1,0,1,4,1,0,0,3,2016,,,,,
2996,560,0.01,3,3,0,0,1,0,1,4,1,0,0,3,2016,,,,,
2997,560,0.001,3,3,0,0,1,0,1,4,1,0,0,3,2016,,,,,
2998,560,0.0001,0,1,0,0,1,0,1,4,1,0,0,3,2016,,,,,
2999,560,0.00001,1,1,0,0,1,0,1,4,1,0,0,3,2016,,,,,
3000,560,0.000001,NA,NA,NA,NA,1,0,1,4,1,0,0,3,2016,,,,,
3001,561,0.1,3,3,0,2,1,0,0,1,1,0,0,3,2016,,,,,
3002,561,0.01,3,3,0,0,1,0,0,1,1,0,0,3,2016,,,,,
3003,561,0.001,3,3,0,0,1,0,0,1,1,0,0,3,2016,,,,,
3004,561,0.0001,2,2,0,0,1,0,0,1,1,0,0,3,2016,,,,,
3005,561,0.00001,0,1,0,0,1,0,0,1,1,0,0,3,2016,,,,,
3006,561,0.000001,NA,NA,NA,NA,1,0,0,1,1,0,0,3,2016,,,,,
3007,562,0.1,3,3,3,3,1,0,0,2,1,0,0,3,2016,,,,,
3008,562,0.01,3,3,0,1,1,0,0,2,1,0,0,3,2016,,,,,
3009,562,0.001,2,3,0,0,1,0,0,2,1,0,0,3,2016,,,,,
3010,562,0.0001,0,0,0,0,1,0,0,2,1,0,0,3,2016,,,,,
3011,562,0.00001,NA,NA,NA,NA,1,0,0,2,1,0,0,3,2016,,,,,
3012,562,0.000001,NA,NA,NA,NA,1,0,0,2,1,0,0,3,2016,,,,,
3013,563,0.1,3,3,3,3,1,0,0,3,1,0,0,3,2016,,,,,
3014,563,0.01,3,3,1,1,1,0,0,3,1,0,0,3,2016,,,,,
3015,563,0.001,2,3,0,0,1,0,0,3,1,0,0,3,2016,,,,,
3016,563,0.0001,0,0,0,0,1,0,0,3,1,0,0,3,2016,,,,,
3017,563,0.00001,0,1,0,0,1,0,0,3,1,0,0,3,2016,,,,,
3018,563,0.000001,NA,NA,NA,NA,1,0,0,3,1,0,0,3,2016,,,,,
3019,564,0.1,3,3,3,3,1,0,0,4,1,0,0,3,2016,,,,,
3020,564,0.01,3,3,2,1,1,0,0,4,1,0,0,3,2016,,,,,
3021,564,0.001,3,3,0,0,1,0,0,4,1,0,0,3,2016,,,,,
3022,564,0.0001,2,1,0,0,1,0,0,4,1,0,0,3,2016,,,,,
3023,564,0.00001,0,2,0,0,1,0,0,4,1,0,0,3,2016,,,,,
3024,564,0.000001,NA,NA,NA,NA,1,0,0,4,1,0,0,3,2016,,,,,
3025,565,0.1,3,3,0,2,0,1,1,1,1,0,0,3,2016,,,,,
3026,565,0.01,3,3,0,0,0,1,1,1,1,0,0,3,2016,,,,,
3027,565,0.001,3,3,0,0,0,1,1,1,1,0,0,3,2016,,,,,
3028,565,0.0001,2,3,0,0,0,1,1,1,1,0,0,3,2016,,,,,
3029,565,0.00001,1,1,0,0,0,1,1,1,1,0,0,3,2016,,,,,
3030,565,0.000001,NA,NA,NA,NA,0,1,1,1,1,0,0,3,2016,,,,,
3031,566,0.1,3,3,1,2,0,1,1,2,1,0,0,3,2016,,,,,
3032,566,0.01,3,3,0,0,0,1,1,2,1,0,0,3,2016,,,,,
3033,566,0.001,3,3,0,0,0,1,1,2,1,0,0,3,2016,,,,,
3034,566,0.0001,1,3,0,0,0,1,1,2,1,0,0,3,2016,,,,,
3035,566,0.00001,NA,NA,NA,NA,0,1,1,2,1,0,0,3,2016,,,,,
3036,566,0.000001,NA,NA,NA,NA,0,1,1,2,1,0,0,3,2016,,,,,
3037,567,0.1,3,3,3,3,0,1,1,3,1,0,0,3,2016,,,,,
3038,567,0.01,3,3,0,1,0,1,1,3,1,0,0,3,2016,,,,,
3039,567,0.001,3,3,0,0,0,1,1,3,1,0,0,3,2016,,,,,
3040,567,0.0001,2,3,0,0,0,1,1,3,1,0,0,3,2016,,,,,
3041,567,0.00001,1,0,0,0,0,1,1,3,1,0,0,3,2016,,,,,
3042,567,0.000001,NA,NA,NA,NA,0,1,1,3,1,0,0,3,2016,,,,,
3043,568,0.1,3,3,1,2,0,1,1,4,1,0,0,3,2016,,,,,
3044,568,0.01,3,3,0,1,0,1,1,4,1,0,0,3,2016,,,,,
3045,568,0.001,3,3,0,0,0,1,1,4,1,0,0,3,2016,,,,,
3046,568,0.0001,3,0,0,0,0,1,1,4,1,0,0,3,2016,,,,,
3047,568,0.00001,1,0,0,0,0,1,1,4,1,0,0,3,2016,,,,,
3048,568,0.000001,NA,NA,NA,NA,0,1,1,4,1,0,0,3,2016,,,,,
